timestamp,longitude_m,latitude_m
734115,-20.864153,4.423017
734315,-21.042999,4.017156
734515,-21.571827,3.544880
734716,-21.918726,3.072605
734916,-22.207038,2.474882
735116,-22.977925,1.962020
735316,-23.374161,1.377211
735516,-23.633179,0.794246
735717,-24.405607,0.290609
735917,-24.737088,-0.275753
736117,-25.188828,-0.864252
736317,-25.757742,-1.406631
736517,-26.130852,-2.032026
736718,-26.702850,-2.602077
736918,-27.228594,-3.212715
737118,-27.897724,-3.804904
737318,-28.458930,-4.496713
737518,-28.859791,-5.236488
737719,-29.817232,-5.906160
737919,-30.378438,-6.686521
738119,-31.009023,-7.335899
738319,-31.792244,-8.060915
738519,-32.325698,-8.726897
738720,-33.045706,-9.381810
738920,-33.640830,-10.077309
739120,-34.263707,-10.711929
739320,-34.960589,-11.329946
739520,-35.544921,-11.892617
739722,-36.231010,-12.545686
739922,-36.877013,-13.176616
740122,-37.342629,-13.798322
740322,-38.215273,-14.311183
740522,-38.653136,-14.907062
740723,-39.274471,-15.412544
740923,-39.963644,-16.013957
741123,-40.481680,-16.609836
741323,-41.124599,-17.165128
741523,-41.773686,-17.786834
741724,-42.314848,-18.292316
741924,-43.008646,-18.832850
742124,-43.546725,-19.476694
742324,-44.451746,-19.956349
742524,-45.002160,-20.555917
742725,-45.487818,-21.098296
742925,-46.386672,-21.600088
743125,-46.921668,-22.216260
743325,-47.529126,-22.690380
743525,-48.304639,-23.348982
743726,-48.804173,-24.011275
743926,-49.393131,-24.426360
744126,-50.182519,-25.027773
744326,-50.769934,-25.492669
744526,-51.417479,-25.987082
744727,-51.933973,-26.544220
744927,-52.721820,-26.979598
745127,-53.267607,-27.514598
745327,-53.628382,-28.007166
745527,-54.342224,-28.381666
745728,-54.903429,-28.770924
745928,-55.464635,-29.160182
746128,-56.065926,-29.567888
746328,-56.537709,-29.988508
746528,-57.100456,-30.327956
746729,-57.507485,-30.691387
746929,-58.111860,-31.001318
747129,-58.520430,-31.403489
747329,-58.956752,-31.872075
747529,-59.659801,-32.152488
747730,-59.969697,-32.582333
747930,-60.446105,-32.943919
748130,-61.101359,-33.277832
748330,-61.472926,-33.687383
748530,-62.014089,-34.106158
748731,-62.529041,-34.536003
748931,-62.834312,-35.017502
749131,-63.173502,-35.462105
749331,-63.531194,-35.967587
749531,-63.193545,-36.410345
749732,-63.301470,-37.004379
749932,-63.343097,-37.587344
750132,-63.614450,-38.035636
750332,-63.625242,-38.625980
750532,-63.623700,-39.184962
750733,-63.574364,-39.767927
750933,-63.460272,-40.290013
751133,-63.185837,-40.751219
751333,-62.801935,-41.284374
751533,-62.441160,-41.631201
751734,-62.066509,-42.024148
751934,-61.587017,-42.361751
752134,-61.252453,-42.540700
752334,-60.644994,-42.752854
752534,-59.969697,-43.084923
752735,-59.804727,-43.016664
752935,-59.366864,-42.942871
753135,-59.044633,-42.950251
753335,-58.767114,-42.953940
753535,-58.429465,-42.889371
753736,-58.181240,-42.832182
753936,-57.801963,-42.749165
754136,-57.541404,-42.570217
754336,-57.316305,-42.470596
754536,-56.850689,-42.370976
754737,-56.738140,-42.149597
754937,-56.215478,-42.046286
755137,-55.822326,-41.764028
755337,-55.780698,-41.450408
755537,-55.261121,-41.168150
755738,-55.026771,-40.848995
755938,-54.781629,-40.614702
756138,-54.322181,-40.234668
756338,-54.107874,-39.926582
756538,-53.637633,-39.631410
756739,-53.369365,-39.269824
756939,-52.931501,-39.066894
757139,-52.336376,-38.762497
757339,-51.903138,-38.421205
757539,-51.152294,-38.231188
757740,-50.421494,-37.961843
757940,-50.006756,-37.718326
758140,-49.166490,-37.393637
758340,-48.509694,-37.148275
758540,-47.786603,-36.984086
758741,-47.063511,-36.692603
758941,-46.397465,-36.441707
759141,-45.606535,-36.229552
759341,-45.065372,-35.989725
759541,-44.237440,-35.823691
759743,-43.344753,-35.652122
759943,-43.002479,-35.432588
760143,-42.046580,-35.281312
760343,-41.261817,-35.087605
760543,-40.839371,-34.788744
769352,-13.830582,-27.167771
769552,-13.149119,-27.060771
769753,-13.264752,-26.643840
769953,-12.996483,-26.409547
770153,-12.677336,-26.071944
770353,-12.557078,-25.717738
770553,-12.079128,-25.455773
770754,-11.883322,-25.129239
770954,-11.463960,-24.946601
771154,-11.232694,-24.537050
771354,-11.018388,-24.276929
771554,-10.523478,-23.992826
771755,-10.403220,-23.638620
771955,-9.945313,-23.348982
772155,-9.431903,-23.092552
772355,-9.350189,-22.681156
772555,-8.708811,-22.350932
772756,-8.494504,-21.963519
772956,-8.267864,-21.542898
773156,-7.800706,-21.157330
773356,-7.521645,-20.762537
773556,-7.085323,-20.430469
773757,-6.798553,-19.814297
773957,-6.511784,-19.402901
774157,-6.027667,-18.956453
774357,-6.047710,-18.351351
774557,-5.566676,-17.934420
774758,-5.258322,-17.356990
774958,-5.273739,-16.685474
775158,-4.818916,-16.176302
775358,-4.781914,-15.569354
775558,-4.723326,-14.912596
775759,-4.367177,-14.298270
775959,-4.328632,-13.741132
776159,-4.083490,-13.182150
776359,-4.157495,-12.423927
776559,-4.078865,-11.923980
776760,-3.898477,-11.424032
776960,-4.214541,-10.785722
777160,-4.017194,-10.341119
777360,-3.977108,-9.706500
777560,-4.302422,-8.994397
777761,-4.112784,-8.566398
777961,-4.251544,-7.867209
778161,-4.239209,-7.256572
778361,-4.288546,-6.550004
778561,-4.418055,-5.920918
778763,-4.424222,-5.373005
778963,-4.650863,-4.561282
779163,-4.707908,-3.948800
779363,-4.677073,-3.367680
779563,-4.965385,-2.626060
779764,-4.835876,-2.022802
779964,-5.022430,-1.242441
780164,-5.238279,-0.554321
780364,-5.258322,0.130109
780564,-5.324618,0.814539
780765,-5.375496,1.484210
780965,-5.546633,2.297778
781165,-5.716228,3.020950
781365,-5.679226,3.745966
781565,-6.013791,4.646241
781766,-6.693713,5.323292
781966,-6.792386,5.983739
782166,-6.957356,6.911686
782366,-6.965065,7.566599
782566,-7.125409,8.439202
782767,-7.344341,9.247235
782967,-7.315048,9.951958
783167,-7.520103,10.743388
783367,-7.634195,11.335577
783567,-7.752911,12.108559
783768,-7.877795,12.722886
783968,-7.913256,13.213609
784168,-8.078225,13.870367
784368,-8.084393,14.246712
784568,-8.147605,14.724521
784769,-8.241653,15.265055
784969,-8.167648,15.687520
785169,-8.506838,16.032502
785369,-8.657932,16.523226
785569,-8.568509,16.901415
785770,-8.593178,17.351553
785970,-8.397373,17.834897
786170,-8.477545,18.438155
786370,-8.170732,18.938102
786570,-7.902463,19.367947
786771,-7.825375,20.063446
786971,-7.287296,20.472997
787171,-6.986650,21.035669
787371,-6.817055,21.609409
790174,2.347247,24.782509
790374,2.872992,24.955922
790574,3.528246,24.948543
790775,4.177332,25.133025
790975,4.624447,25.252939
791175,5.444670,25.356249
791375,5.833197,25.601611
791575,6.449907,25.614525
791776,7.169915,25.704921
791976,7.506021,25.898628
792176,8.304660,25.913387
792376,8.983040,26.036990
792576,9.499535,26.162438
792777,10.205667,26.158748
792977,10.731412,26.276817
793177,11.274116,26.313714
793377,11.920119,26.524024
793577,12.456656,26.564610
793778,13.088783,26.686368
793978,13.619153,26.935420
794178,14.214278,27.029506
794378,14.983623,27.125437
794578,15.376775,27.404005
794779,16.052072,27.522074
794979,16.654906,27.748988
795179,17.085060,27.889194
795379,17.805069,27.979591
795579,18.344689,28.154849
795780,18.855016,28.300590
795980,19.467100,28.545952
796180,20.069934,28.632659
796380,20.722104,28.669555
796580,21.229348,28.964728
796781,21.896935,28.933365
796981,22.542939,29.075417
797181,23.036306,29.357675
797381,23.742438,29.424089
797581,24.368398,29.647313
797782,24.806262,29.833640
797982,25.478475,29.935106
798182,26.101352,30.156485
798382,26.742730,30.276398
798582,27.319353,30.673036
798784,27.994650,30.861208
798984,28.689990,31.071518
799184,29.206484,31.541948
799384,29.924950,31.733810
799584,30.564786,32.176568
799785,31.178412,32.560292
799985,31.852167,32.851774
800185,32.450375,33.383084
800385,33.019290,33.811083
800585,33.683794,34.196652
800786,34.248083,34.703979
800986,34.872501,35.139358
801186,35.364327,35.696495
801386,35.888530,36.168770
801586,36.511407,36.561718
801787,36.878349,37.192648
801987,37.450347,37.666768
802187,37.949881,38.260802
802387,38.339950,38.875129
802587,38.902697,39.282835
802788,39.354437,39.869490
802988,39.806177,40.445075
803188,40.267167,41.063092
803388,40.705031,41.653436
803588,41.247735,42.206883
803789,41.573049,42.915296
803989,42.072584,43.500106
804189,42.636873,44.064622
804389,42.946769,44.913242
804589,43.466347,45.472224
804790,43.936588,46.195395
804990,44.360576,46.892739
805190,44.883237,47.538428
805390,45.265597,48.219169
805590,45.757423,48.990306
805791,46.116656,49.552977
805991,46.543727,50.252166
806191,46.989300,50.789010
806391,47.396328,51.744630
806591,47.769437,52.281474
806792,48.296724,52.857059
806992,48.591202,53.744420
807192,49.044484,54.050661
807392,49.608773,54.917729
807592,49.986507,55.626142
807793,50.342657,56.155607
807993,50.780521,56.921209
808193,51.280055,57.406399
808393,51.673208,58.148018
808593,52.035524,58.745742
808794,52.531975,59.332396
808994,52.908168,60.144119
809194,53.279736,60.564739
809394,53.773103,61.177221
809594,54.056789,62.007393
809795,54.442233,62.446461
809995,54.878555,63.237891
810195,55.157616,63.935235
820606,54.416023,83.138021
820807,54.292681,83.062383
821007,54.422190,82.885280
821207,54.474610,82.660212
821407,54.417564,82.728470
821607,54.625704,82.591953
821808,54.701251,82.617781
822008,54.786048,82.680505
822208,54.932517,82.599332
822408,54.833843,82.639918
822608,54.991104,82.741384
822809,55.154532,82.879746
823009,55.025023,83.027332
823209,54.991104,83.075297
823409,54.766005,83.150935
823609,54.627246,83.093745
823810,54.494653,83.132487
824010,54.041372,83.252400
824210,54.029038,83.073452
824410,53.916488,82.971987
824610,53.672888,82.870522
824811,53.689847,82.628849
825011,53.507918,82.413005
825211,53.440080,82.215609
825411,50.708057,81.022007
825611,50.797480,80.924231
825812,51.058040,80.911317
826012,51.195258,80.938990
826212,53.093181,81.343006
826412,51.434233,80.582938
826612,51.315516,80.671490
826813,51.528281,80.536818
827013,51.622329,80.529438
827213,51.673208,80.623524
827413,51.824301,80.547887
827613,51.758005,80.459335
827814,51.622329,80.474094
828014,51.537532,80.612455
828214,51.455818,80.540507
828414,51.531364,80.629059
828614,51.389521,80.881800
828815,51.330934,80.750817
829015,51.263096,80.870731
829215,51.028746,81.042300
829415,50.999453,81.005403
829615,50.828316,81.064438
829816,51.747213,79.363509
835822,48.011495,85.364725
836022,48.083959,85.231898
836222,48.107085,85.206070
836422,47.996078,85.274329
836622,48.105544,85.213450
836823,48.076250,85.209760
837023,48.039247,85.220829
837223,48.162589,85.058484
837423,48.176465,84.992071
837623,48.196508,84.899829
837825,48.259721,84.842640
838025,48.319850,84.743019
838225,48.244303,84.842640
838425,48.230427,84.934881
838625,48.352227,84.715347
838826,48.361478,84.735640
839026,48.227344,84.866623
839226,48.359936,84.759623
839426,48.349144,84.728261
839626,48.322934,84.737485
839827,48.447817,84.706123
840027,48.423149,84.682140
840227,48.430858,84.667381
840427,48.470944,84.667381
840627,48.484820,84.540088
840828,48.494071,84.571450
841028,48.447817,84.637864
841228,48.023830,83.256090
841428,48.029997,83.270849
841628,47.935949,83.399986
841829,48.059290,83.344642
842029,48.028455,83.337262
842229,48.040789,83.353866
842429,48.144088,83.390762
842629,48.065458,83.376004
842830,48.093209,83.440573
843030,48.071625,83.553107
843230,48.100918,83.464555
843430,48.141004,83.578934
843630,47.979118,83.650883
843831,48.147172,83.525435
844031,48.133296,83.658262
844231,48.452443,84.746709
844431,48.062374,83.606607
844631,48.000703,83.623210
844832,47.900488,83.621365
845032,47.951366,83.647193
845232,47.920531,83.661952
845432,47.902030,83.700693
845632,47.906655,83.796624
845833,47.926698,83.689624
846033,47.948283,83.708072
846233,47.815690,83.844589
846433,47.946741,83.695158
846633,47.915906,83.816917
846834,47.769437,83.863038
847034,47.898946,83.783710
847234,47.866569,83.791089
847434,47.784855,83.811382
847634,47.801814,83.888865
847835,47.789480,83.826141
848035,47.775604,83.794779
848235,47.735518,83.914693
848435,47.818774,83.776331
848635,47.832650,83.855658
848836,47.666138,83.957124
849036,47.766353,83.885175
849236,47.774062,83.931296
849436,47.646095,83.971882
849636,47.746310,83.938675
849837,47.706224,83.990331
850037,47.652262,83.994020
850237,47.653804,84.089951
850437,47.655346,84.030917
850637,47.636845,84.071503
850838,47.598300,84.156365
851038,47.684639,84.023537
851238,47.703141,84.099175
851438,47.533546,84.235692
851638,47.650720,84.091796
851839,47.635303,84.215399
852039,47.536629,84.195106
852239,47.602926,84.233847
852439,47.595217,84.224623
852639,47.535087,84.226468
852840,47.532004,84.285503
853040,47.573632,84.232003
853240,47.553589,84.267054
853440,47.507336,84.361140
853640,47.606009,84.187727
853841,47.533546,84.342692
854041,47.417913,84.442313
854241,47.499627,84.359296
854441,47.505794,84.405416
854641,47.461082,84.414640
854842,47.459541,84.392502
855042,47.433330,84.398037
855242,47.444123,84.414640
855442,47.354700,84.469985
855642,47.387077,84.381433
855843,47.363951,84.405416
856043,47.269902,84.486589
856243,47.383994,84.331623
856443,47.311530,84.449692
856643,47.192814,84.553002
856845,47.194356,84.576985
857045,47.146561,84.661847
857245,47.083348,84.733795
857445,51.428066,77.765890
864652,47.134226,100.425879
864853,46.986216,100.909223
865053,47.094140,101.222843
865253,46.896793,101.772601
865453,46.855165,102.017963
865653,42.979147,100.984861
865854,42.861972,101.366740
866054,42.939061,101.551222
866254,42.858888,102.006894
866454,42.584453,102.361100
866654,42.658458,102.540048
866855,42.573660,102.842600
867055,42.484237,102.973582
867255,42.328518,103.292737
867455,42.206718,103.521496
867655,42.169716,103.667237
867856,42.081835,104.012219
868056,41.916865,104.128443
868256,41.838234,104.432839
868456,41.653221,104.744615
868656,41.557632,104.860839
868857,41.492877,105.150476
869057,41.246193,105.279614
869257,41.219983,105.397683
869457,41.116684,105.637510
869657,41.085849,105.705769
869858,40.825289,105.940061
870058,40.484557,106.117165
870258,40.432137,106.220475
870458,40.298003,106.452923
870658,40.214747,106.368061
870859,40.180828,106.582061
871059,40.063653,106.740716
871259,40.012774,106.679836
871459,39.964979,106.851405
871659,39.878640,106.949181
871860,39.755298,107.102301
872060,39.599579,107.316301
872260,39.531741,107.395629
872460,39.346728,107.613318
872660,39.226470,107.716628
872861,39.248055,107.775663
873061,39.052250,108.054231
873261,38.931991,107.978593
873461,38.888822,108.249783
873661,38.757771,108.319886
873862,38.688391,108.222110
874062,38.574300,108.441645
874262,38.403163,108.550489
874462,38.285988,108.674092
874662,38.042388,108.913920
874863,37.966841,109.020920
875063,37.681613,109.329005
875263,37.542853,109.375126
875463,37.450347,109.559609
875663,37.192871,109.834488
875864,37.100364,109.825263
876064,36.950812,110.015280
876264,36.785842,110.164711
876464,36.776592,110.138884
876664,36.616247,110.292004
876866,36.505240,110.360263
877066,36.343353,110.563194
877266,36.149090,110.670193
877466,36.068918,110.771659
877666,35.849986,111.100038
877867,35.738978,111.171986
878067,35.649555,111.511434
878267,35.382829,111.913606
878467,35.324241,112.114692
878667,35.122269,112.660760
878868,35.060598,112.987294
879068,35.096059,113.372862
879268,34.960383,113.769500
879468,34.971175,114.001948
879668,34.948048,114.420723
879869,34.870960,114.603361
880069,34.995843,114.723275
880269,34.932631,115.036895
880469,34.915671,115.077481
880669,35.000469,115.387412
880870,34.965008,115.736084
881070,35.079099,115.889204
881270,35.145395,116.330117
881470,35.247152,116.568100
881670,35.490753,116.881720
881871,35.481502,117.320788
882071,35.646472,117.721116
882271,35.806816,118.228443
882471,35.862320,118.569735
882671,36.021123,118.916562
882872,36.047333,119.499527
883072,36.095128,119.776251
883272,36.155257,120.372129
883472,36.156799,120.877612
883672,36.227720,121.226284
883873,36.176842,121.726231
884073,36.195343,122.205886
884273,36.278599,122.672627
884473,36.164508,123.113540
884673,36.199968,123.532315
884874,36.176842,124.102366
885074,36.062751,124.465797
885274,36.142923,124.849520
885474,36.011872,125.439864
885674,35.948659,125.738726
885875,35.840735,126.249743
886075,35.766730,126.793966
886275,35.777523,127.126035
886475,35.634138,127.681327
886675,35.587884,128.159137
886876,35.506170,128.718119
887076,35.310365,129.214377
887276,35.282613,129.657135
887476,35.165438,130.337876
887676,34.981967,130.706841
887877,34.875585,131.210478
888077,34.687489,131.834029
888277,34.541020,132.125511
888477,34.374509,132.695562
888677,34.130908,133.564475
888878,34.058445,133.933440
889078,33.810220,134.492422
889278,33.676085,134.938870
889478,38.085558,136.209954
899890,25.179371,148.656990
900090,25.264169,148.120146
900290,25.274961,147.806526
900490,25.012860,147.481837
900690,25.282670,147.015096
900891,25.137743,146.753131
901091,25.063738,146.421062
901291,25.369009,146.053942
901491,25.322756,145.843632
901691,25.324298,145.631477
901892,25.359759,145.384270
902092,25.384427,145.238529
902292,25.493893,144.978409
902492,25.290379,144.685082
902692,25.439931,144.233099
902893,25.433764,143.832772
903093,25.157786,143.552359
908298,15.182512,128.594516
908498,15.102340,128.100102
908698,15.032960,127.930379
908899,14.898825,127.539276
909099,14.877241,127.234879
909299,14.767775,126.884363
909499,14.721521,126.327225
909699,14.664476,126.004381
909900,14.548843,125.277520
910100,14.481005,124.762814
910300,14.425501,124.439969
910500,14.349954,123.681746
910700,14.249739,123.309091
910901,14.131022,122.633885
911101,14.135648,122.025093
911301,13.947551,121.604473
911501,13.887422,120.986456
911701,13.740954,120.403491
911902,13.600652,119.848199
912102,13.617612,119.219114
912302,16.758204,121.973438
912502,16.802916,121.285318
912702,16.844544,120.877612
912903,16.608652,120.242992
913103,16.550065,119.479234
913303,16.346551,118.839080
913503,16.189290,118.062408
913703,16.195457,117.366909
913904,15.927188,116.837444
914104,15.839307,116.200980
914304,15.709798,115.647532
914504,15.598791,114.948343
914704,15.614208,114.341396
914905,15.350565,113.861741
915105,15.355190,113.300914
915305,15.312021,112.830484
915505,15.065337,112.330536
915705,15.096172,111.738347
915907,14.982081,111.334331
916107,14.872615,110.777193
916307,14.941995,110.358418
916507,14.804777,109.947022
916707,14.789360,109.489505
916908,14.761608,109.124230
917108,14.763149,108.709144
917308,14.838696,108.371541
917508,14.703020,108.128024
917708,14.815570,107.733232
917909,14.849489,107.460197
918109,14.726147,107.022974
918309,14.888033,106.644785
918509,14.946620,106.386509
918709,14.914243,106.047061
918910,14.968205,105.825682
919110,14.966663,105.571096
919310,14.995957,105.203976
919510,15.002124,104.995511
919710,15.102340,104.606253
919911,15.185595,104.292632
920111,15.083838,104.106305
920311,15.233390,103.803754
920511,15.281185,103.691219
920711,15.222598,103.538099
920912,15.344398,103.335168
921112,15.362899,103.257686
921312,15.423028,103.039996
921512,15.541745,102.896100
921712,15.558705,102.707928
921913,15.695922,102.429359
922113,15.771469,102.259635
922313,15.814639,101.796584
922513,15.870143,101.573360
922713,15.856267,101.291102
922914,15.904062,100.999619
923114,15.973442,100.726585
923314,15.971900,100.361310
923514,16.010444,100.091965
923714,16.021237,99.835535
923915,16.022778,99.464725
924115,16.075199,99.114208
924315,16.133786,98.743398
924515,16.196999,98.387347
924715,16.139953,98.070037
924916,16.323424,97.511055
925116,16.354260,97.095969
925316,16.341925,96.680883
925516,16.435974,96.142195
925716,16.506895,95.666230
925917,16.585526,95.072196
926117,16.633321,94.535352
926317,16.653364,94.000352
926517,16.785956,93.428457
926717,16.805999,92.847337
926918,16.876921,92.238544
927118,17.009513,91.734907
927318,16.880004,91.314287
927518,17.055767,90.753460
927718,17.083519,90.321771
927919,17.072726,89.836582
928119,17.165233,89.334789
928319,17.222278,88.853290
928519,17.311701,88.277704
928719,17.296283,87.842326
928920,17.416542,87.274119
929120,17.604638,86.787086
929320,17.720271,86.204121
929520,17.911451,85.626691
929720,18.122674,85.169174
929921,18.170469,84.678450
930121,18.455697,84.097330
930321,18.643793,83.602917
930521,18.790262,83.047625
930721,19.070865,82.472039
930922,19.262045,82.018212
931122,19.496394,81.442627
931322,19.793956,80.959283
931522,19.992845,80.372628
931722,20.293491,79.852387
931923,20.512423,79.341371
932123,20.836195,78.703061
932323,21.101380,78.258458
932523,21.284851,77.734528
932723,21.674920,77.114667
932924,21.849141,76.706960
933124,22.146703,76.042823
933324,22.519812,75.476462
933524,22.692491,74.980204
933724,22.963843,74.371412
933925,23.247529,73.827188
934125,23.421750,73.126155
934325,23.666892,72.528431
934525,23.859613,71.960225
934725,24.120173,71.220450
934927,24.289768,70.617192
935127,24.468614,69.954900
935327,24.739966,69.139487
935527,25.114617,68.779746
935727,25.182455,67.825972
935928,25.513936,67.202421
936128,25.820749,66.752283
945737,25.668114,38.559664
945938,24.878725,38.170406
946138,24.723006,37.722113
946338,24.169510,37.284889
946538,23.938244,36.755425
946738,23.839570,36.244408
946939,23.558967,35.755529
947139,23.565134,35.207616
947339,23.221319,34.899530
947539,23.124187,34.416186
947739,23.179691,33.990032
947940,22.761870,33.667187
948140,22.749536,33.204136
948340,22.720243,32.892361
948540,22.399554,32.648844
948740,22.376427,32.353672
948941,22.192956,32.052965
949141,22.100450,31.652638
949341,21.997151,31.488448
949541,21.798262,31.326104
949741,21.807513,31.034621
949942,21.587039,31.008794
950142,22.330174,30.870432
950342,22.601526,30.759743
950542,22.535230,30.815087
950742,22.566065,30.724691
950943,22.482809,30.763432
951143,22.322465,30.818777
951343,22.357926,30.792949
951543,22.291630,30.848294
951743,22.239209,30.698863
951944,22.234584,30.826156
952144,22.142077,30.833536
952344,22.331716,30.721001
952544,21.995609,30.794794
952744,22.027986,30.691484
952945,21.998693,30.577105
953145,21.887685,30.619536
953345,21.966315,30.453502
953545,21.966315,30.457191
953745,21.910811,30.381553
953946,22.040320,30.235812
954146,22.023361,30.191536
954346,22.078865,29.960933
954546,22.003318,30.001519
954746,22.011027,29.876071
954948,22.018736,29.724796
955148,21.122965,30.337278
955348,21.104464,30.261640
955548,21.112173,30.248726
955748,21.126049,30.269019
955949,21.261725,30.197071
956149,21.343439,30.235812
956349,21.363482,30.246881
956549,21.514576,30.265329
956749,22.214541,29.798589
956950,22.316298,29.793054
957150,22.317840,29.890830
957350,22.411888,29.874226
957550,22.490518,29.671296
957750,22.458141,29.697123
957951,22.604610,29.466520
958151,22.606151,29.317089
958351,22.562982,29.258055
958551,22.650863,29.051434
958751,22.675531,28.824521
958952,22.698658,28.562556
959152,22.774205,28.520125
959352,22.701741,28.403901
959552,22.731035,28.309815
959752,22.684782,28.368849
959953,22.673989,28.315349
960153,22.734119,28.228642
960353,22.587650,28.319039
960553,22.706367,28.210194
960753,22.618486,28.261849
960954,22.566065,28.260004
961154,22.694032,28.167763
961354,22.626194,28.195435
961554,22.646237,28.058918
961754,22.636987,28.136401
961955,22.541397,28.165918
962155,22.683240,28.001729
962355,22.603068,28.055229
962555,22.644696,27.931625
962755,22.690949,27.929781
962956,22.524437,27.962987
963156,22.579941,27.857832
963356,22.493602,27.929781
963556,22.401095,27.892884
963756,22.472017,27.796953
963957,22.356384,27.680729
964157,22.340966,27.509160
964357,22.152870,27.514695
964557,21.972482,27.427988
964757,21.946272,27.213988
964958,21.651794,27.263799
965158,21.471406,26.977851
965358,21.303353,26.881920
965558,20.885532,26.904058
965758,20.708228,26.712196
965959,20.469253,26.669765
966159,20.128521,26.464989
966359,19.963551,26.374593
966559,19.699908,26.239921
966759,19.411597,26.088645
966960,19.016903,26.186421
967160,18.585206,26.156903
967360,18.343148,25.952128
967560,17.814319,26.013007
967760,17.391873,25.869111
967961,16.998721,25.904162
968161,16.446766,25.846973
968361,16.056697,25.719680
968561,15.530953,25.767645
968761,14.923494,25.671714
968962,14.402374,25.699387
969162,13.808792,25.732594
969362,13.224459,25.559180
969562,12.526036,25.686473
969762,11.898534,25.645887
969963,11.372789,25.437422
970163,10.621946,25.546266
970363,10.076158,25.407904
970563,9.425529,25.396835
970763,8.683936,25.297215
970964,8.122731,25.162543
971164,7.490604,25.103508
971364,6.847684,24.893198
971564,6.197056,24.795422
971764,5.523301,24.751147
971965,4.911217,24.553750
972165,4.181958,24.483647
972365,3.532871,24.256733
972565,3.010210,24.007682
972765,2.262450,24.024285
972966,1.654991,23.692217
973166,1.035198,23.515114
973366,0.327524,23.365683
973566,-0.242932,23.063132
973766,-0.936730,22.880494
973968,-1.582734,22.592701
974168,-2.251863,22.485701
974368,-2.880907,22.232960
974568,-3.385067,21.830788
974768,-4.092741,21.627857
974969,-4.620027,21.234910
975169,-4.791164,20.198118
977771,-9.212971,16.074933
977972,-9.769551,15.820348
978172,-9.731007,15.325934
978372,-10.162703,14.951435
978572,-10.585149,14.648884
978772,-10.743952,14.289143
978973,-11.070808,13.877747
979173,-11.320575,13.481109
979373,-11.903366,13.237592
979573,-12.261057,12.754248
979773,-12.328895,12.363145
979974,-13.076655,12.001559
981575,-15.874974,8.489012
981775,-16.066154,7.961392
981976,-16.312838,7.878375
982176,-16.520977,7.478048
982376,-16.895628,6.834204
982576,-17.373578,6.553790
982776,-17.728186,5.963446
982977,-17.999538,5.568654
983177,-18.435860,5.160947
983377,-18.849055,4.618569
983577,-19.328547,4.135224
983777,-19.777203,3.572553
983978,-20.215067,3.164846
984178,-20.677599,2.675968
984378,-21.042999,2.037658
984578,-21.450027,1.797831
984778,-21.890974,1.170590
984979,-22.697322,0.152247
985179,-23.659389,-0.384598
985379,-23.870612,-0.882700
985579,-24.289974,-1.415855
985779,-24.868139,-1.928716
985980,-25.253583,-2.428664
986180,-25.702239,-2.910163
986380,-26.137019,-3.465456
986580,-26.718267,-3.873162
986780,-27.072875,-4.424765
986981,-27.439817,-5.007730
987181,-28.145950,-5.293678
987381,-28.488223,-5.717987
987581,-28.765743,-6.197642
987781,-29.417913,-6.631176
987982,-29.673847,-7.262106
988182,-30.141005,-7.756519
988582,-31.172451,-8.643880
988782,-31.733657,-9.134604
988983,-32.003467,-9.695431
989183,-32.748144,-10.001672
989383,-33.079625,-10.555119
989583,-33.443483,-11.043998
989783,-34.128031,-11.359463
989984,-34.484181,-11.870480
990184,-34.954422,-12.392565
990384,-35.609675,-12.785513
990584,-35.982784,-13.348185
990784,-36.611828,-13.809391
996992,-54.778546,-28.472062
997192,-55.120819,-29.209992
997392,-55.449217,-29.733923
997592,-56.224729,-30.143474
997792,-56.550043,-30.706145
997993,-57.154419,-31.169197
998193,-57.658578,-31.658075
998393,-58.105693,-32.045489
998593,-58.742445,-32.580488
998793,-59.260481,-33.089660
998994,-59.884899,-33.467849
999194,-60.372100,-34.096934
999394,-60.785295,-34.670675
999594,-61.613228,-34.999054
999794,-62.021798,-35.583863
999995,-62.529041,-36.061673
1000195,-62.737180,-36.502586
1000395,-62.934527,-37.159344
1000595,-63.686913,-37.637154
1000795,-64.194156,-38.205360
1000996,-64.624311,-38.657342
1001196,-65.262606,-39.170204
1001396,-65.811477,-39.732875
1001596,-66.335680,-40.099996
1001796,-66.946222,-40.723547
1001997,-67.384086,-41.236408
1002197,-68.077884,-41.588770
1002397,-68.591295,-42.131148
1002597,-69.191044,-42.529631
1002797,-69.833964,-42.950251
1002998,-70.345833,-43.453888
1003198,-70.947125,-43.905870
1003398,-71.577710,-44.350473
1003598,-72.115789,-44.737886
1003798,-72.246840,-46.475712
1024020,-135.781785,-79.977738
1024220,-136.133309,-79.876273
1024620,-137.255720,-79.060860
1024820,-137.926392,-79.127274
1025021,-138.503015,-79.044257
1025221,-138.829871,-79.160481
1025421,-139.337115,-79.106981
1025621,-139.657804,-79.057171
1025821,-140.413273,-78.868999
1026022,-140.817217,-78.784137
1026222,-141.296709,-78.714033
1026422,-141.958130,-78.500033
1026622,-142.232565,-78.479740
1026822,-142.806105,-78.160586
1027023,-143.578534,-77.872793
1027223,-144.051858,-77.662483
1027423,-144.623856,-77.411587
1027623,-145.086388,-77.291673
1027823,-145.622925,-76.950380
1028024,-146.284346,-76.765898
1028224,-146.626620,-76.479950
